prize	a thing given as a reward to the winner of a competition or in recognition of an outstanding achievement	Britain's most prestigious prize for contemporary art	the grand prize in the drawing	prize money	the prize will be victory in the general election	the sloop had been taken as a prize	award, reward, premium, champion, award-winning, prize-winning, winning, top, top-class, top-tier, first-class, first-rate, choice, quality, select, best, outstanding, excellent, superlative, superb, supreme, very good, prime, fine, magnificent, marvellous, wonderful, utter, complete, total, absolute, real, perfect, positive, veritable, value, place a high value on, set a high value on, set great store by, rate highly, attach great importance to, esteem, hold in high regard, think highly of, treasure, cherish, hold dear, appreciate greatly, lever, force, wrench, pull, wrest, twist, extract with difficulty, obtain with difficulty, worm out	[sound:prize.mp3]	greenlight_advanced rank_1
omnipresent	widely or constantly encountered; common or widespread	the omnipresent threat of natural disasters	 	 	 	 	present everywhere, ubiquitous, general, universal, worldwide, global, all-pervasive, all-present, infinite, boundless, pervasive, pervading, permeating	[sound:omnipresent.mp3]	gregmat rank_1
antediluvian	of or belonging to the time before the biblical Flood	gigantic bones of antediluvian animals	they maintain antediluvian sex-role stereotypes	 	 	 	before the flood, prehistoric, primeval, primordial, primal, earliest, ancient, early, out of date, outdated, outmoded, old-fashioned, ancient, antiquated, archaic, antique, superannuated, anachronistic, outworn, behind the times, primitive, medieval, quaint, old-fangled, obsolescent, obsolete, prehistoric	[sound:antediluvian.mp3]	vince rank_1
expansive	covering a wide area in terms of space or scope; extensive or wide-ranging	deep, expansive canyons	she felt expansive and inclined to talk	expansive domestic economic policies	 	 	extensive, sweeping, rolling, wide-ranging, extensive, broad, wide, all-embracing, comprehensive, thorough, inclusive, cross-disciplinary, interdisciplinary, multidisciplinary, communicative, forthcoming, sociable, friendly, outgoing, unreserved, uninhibited, open, affable, amiable, genial, chatty, talkative, conversational, garrulous, loquacious, voluble, effusive, demonstrative, extrovert, extroverted	[sound:expansive.mp3]	magoosh rank_1
pendulous	hanging down loosely	pendulous branches	 	 	 	 	drooping, dangling, droopy, sagging, saggy, floppy	[sound:pendulous.mp3]	vince rank_1
vernal	of, in, or appropriate to spring	the vernal freshness of the land	 	 	 	 	springlike, vernal	[sound:vernal.mp3]	manhattan rank_1
elitist	relating to or supporting the view that a society or system should be led by an elite	older men with an elitist attitude about music	the image of polo as an elitist sport	some that say he is a spoiled, elitist snob	critics portray him as an out-of-touch elitist	 		[sound:elitist.mp3]	gregmat rank_1
dispensation	exemption from a rule or usual requirement	although she was too young, she was given special dispensation to play two matches	they were given a dispensation to take most of the first week off	he received papal dispensation to hold a number of benefices	scholarship is conveyed to a wider audience than under the old dispensation	the Mosaic dispensation	exemption, immunity, exception, exclusion, exoneration, freedom, release, relief, reprieve, remission, relaxation, absolution, system, order, scheme, plan, arrangement, organization, distribution, provision, providing, supply, supplying, issue, issuing, passing round, passing out, giving out, handing out, dealing out, doling out, sharing out, dividing out, parcelling out	[sound:dispensation.mp3]	magoosh rank_1
analgesic	(of a drug) acting to relieve pain.	 	 	 	 	 	painkilling, anodyne, pain-relieving, painkiller, painkilling drug, anodyne, pain reliever	[sound:analgesic.mp3]	powerscore rank_1
veneer	a thin decorative covering of fine wood applied to a coarser wood or other material.	her veneer of composure cracked a little	factories employed cabinetmakers to veneer looking glasses	we have also found chests entirely veneered with mahogany	a veneered cabinet	he exuded an air of toughness, lightly veneered by the impeccably tailored suit	cladding, veneer, skin, decorative layer, protective layer, surface, facade, front, fronting, false front, coating, covering, dressing, overlay, revetment, paving, lamination, inlay, plating, surface, lamination, overlay, facing, covering, coat, finish, finishing coat, layer, decorative layer, protective layer, cladding, exterior, facade, front, false front, show, outward display, appearance, false appearance, outward appearance, impression, image, semblance, posture, pose, guise, disguise, mask, masquerade, pretence, charade, illusion, gloss, camouflage, false colours, smokescreen, cover, cloak, cover, clad, veneer, skin, overlay, surface, dress, pave, put a facing on, laminate, inlay, plate, coat, line	[sound:veneer.mp3]	magoosh rank_1
vigor	physical strength and good health	I was 79, but still full of vigor and vitality	he has managed to retain his youthful vigor	they set about the new task with vigor	 	 	robustness, healthiness, good health, hardiness, strength, stamina, sturdiness, fitness, good shape, good trim, good condition, fine fettle, toughness, ruggedness, muscle, power, robustness, healthiness, good health, hardiness, strength, stamina, sturdiness, fitness, good shape, good trim, good condition, fine fettle, toughness, ruggedness, muscle, power	[sound:vigor.mp3]	greenlight_basic rank_1
deferential	showing deference; respectful	people were always deferential to him	 	 	 	 	obsequious, humble, respectful, considerate, attentive, thoughtful	[sound:deferential.mp3]	magoosh rank_1
forbear	politely or patiently restrain an impulse to do something; refrain	he modestly forbears to include his own work	the boy forbore from touching anything	Rebecca could not forbear a smile	generations of his forebears had lived in London	 	refrain, abstain, desist, keep, restrain oneself, stop oneself, hold back, withhold, ancestor, forefather, predecessor, progenitor, father, grandfather, parent, grandparent	[sound:forbear.mp3]	gregmat rank_1
bumptious	self-assertive or proud to an irritating degree	these bumptious young boys today	 	 	 	 	self-important, conceited, arrogant, self-assertive, full of oneself, puffed up, swollen-headed, pompous, overbearing, opinionated, self-opinionated, cocky, swaggering, strutting, presumptuous, forward, imperious, domineering, pontificating, sententious, grandiose, affected, stiff, vain, haughty, overweening, proud, egotistic, egotistical	[sound:bumptious.mp3]	vince rank_1
woeful	characterized by, expressive of, or causing sorrow or misery	her face was woeful	the remark was enough to establish his woeful ignorance about the theater	 	 	 	sad, unhappy, miserable, woebegone, doleful, forlorn, crestfallen, glum, gloomy, dejected, downcast, disconsolate, downhearted, despondent, depressed, despairing, dismal, melancholy, broken-hearted, heartbroken, inconsolable, grief-stricken, tragic, sad, saddening, unhappy, sorrowful, miserable, cheerless, wretched, sorry, pitiful, pathetic, pitiable, gloomy, grievous, traumatic, upsetting, depressing, distressing, heartbreaking, heart-rending, tear-jerking, agonizing, harrowing, dreadful, very bad, awful, terrible, frightful, atrocious, disgraceful, deplorable, shameful, hopeless, lamentable, laughable, substandard, poor, inadequate, inferior, unsatisfactory	[sound:woeful.mp3]	gregmat rank_1
pluck	take hold of (something) and quickly remove it from its place	she plucked a blade of grass	he plucked a tape from the shelf	she plucked his sleeve	brambles plucked at her jeans	the turkeys are plucked and cleaned by machine	remove, pick off, pick, pull, pull off, pull out, extract, take, take off, pull, pull at, tug, tug at, clutch, clutch at, snatch, snatch at, take hold of, grab, seize, catch, catch at, tweak, twitch, jerk, remove the feathers from, strip of feathers, strum, pick, thrum, twang, plunk, finger, courage, bravery, nerve, pluckiness, boldness, courageousness, braveness, backbone, spine, daring, spirit, intrepidness, intrepidity, fearlessness, mettle, determination, fortitude, resolve, resolution, stout-heartedness, hardihood, dauntlessness, valour, doughtiness, heroism, audacity	[sound:pluck.mp3]	vince rank_1
omniscient	knowing everything	the story is told by an omniscient narrator	 	 	 	 	all-knowing, all-wise, all-seeing	[sound:omniscient.mp3]	vince rank_1
stupefy	make (someone) unable to think or feel properly	the offense of administering drugs to a woman with intent to stupefy her	the amount they spend on clothes would appall their parents and stupefy their grandparents	 	 	 	stun, daze, befuddle, knock senseless, knock unconscious, knock out, lay out, benumb, numb, drug, sedate, anaesthetize, give anaesthetic to, tranquillize, narcotize, shock, stun, astound, dumbfound, overwhelm, stagger, amaze, astonish, startle, confound, take aback, shake up, leave open-mouthed, take someone's breath away	[sound:stupefy.mp3]	greenlight_advanced rank_1
headlong	with the head foremost	he fell headlong into the tent	those who rush headlong to join in the latest craze	a headlong dash through the house	 	 	head foremost, head first, on one's head, without thinking, without forethought, precipitately, precipitously, impetuously, rashly, recklessly, carelessly, heedlessly, hastily, in haste, head first, head over heels, breakneck, whirlwind	[sound:headlong.mp3]	vince rank_1
bulwark	a defensive wall.	the security forces are a bulwark against the breakdown of society	the ships met, their crews lining the bulwarks	 	 	 	wall, rampart, fortification, parapet, stockade, palisade, barricade, embankment, earthwork, breastwork, berm, protector, protection, guard, defence, defender, support, supporter, prop, buttress, mainstay, bastion, safeguard, stronghold	[sound:bulwark.mp3]	vince rank_1
resolution	a firm decision to do or not to do something	she kept her resolution not to see Anne any more	a New Year's resolution	the conference passed two resolutions	he handled the last French actions of the war with resolution	the peaceful resolution of all disputes	intention, resolve, decision, intent, aim, aspiration, design, purpose, object, plan, motion, proposal, proposition, plan, determination, purpose, purposefulness, resolve, resoluteness, single-mindedness, strength of will, strength of character, will power, firmness, firmness of purpose, fixity of purpose, intentness, decision, decidedness, solution to, answer to, end to, explanation to, clarity, clearness, visibility, precision, sharpness, crispness, acuteness, distinctness	[sound:resolution.mp3]	manhattan rank_1
